ID,Test Name,Year,Session,Subject,Number,Question,law,Option 1,Option 2,Option 3,Option 4,Answer,문제번호,모델명,총문제수,정답수,추출실패,정확도(%),총소요시간(초),문제당평균시간(초),입력토큰,출력토큰,총토큰,비용수준,비용($),예측답,정답여부,모델응답,프롬프트,Question_image
243,소방설비기사(기계분야),2014,4,소방원론,13,가연성 액체로부터 발생한 증기가 액체표면에서 연소범위의 하한계에 도달할 수 있는 최저온도를 의미하는 것은?,,비점,연소점,발화점,인화점,4,243,Claude Sonnet 4,300,121,62,49.79,492.28,1.87,134,5,139,중간,0.000477,4,True,4,"문제: 가연성 액체로부터 발생한 증기가 액체표면에서 연소범위의 하한계에 도달할 수 있는 최저온도를 의미하는 것은?

선택지:
1. 비점
2. 연소점
3. 발화점
4. 인화점

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
244,소방설비기사(기계분야),2020,"1,2",소방관계법규,57,소방기본법령상 정당한 사유 없이 화재의 예방조치에 관한 명령에 따르지 아니한 경우에 대한 벌칙은?,O,100만원 이하의 벌금,200만원 이하의 벌금,300만원 이하의 벌금,500만원 이하의 벌금,2,244,Claude Sonnet 4,300,121,62,49.59,494.01,1.73,164,5,169,중간,0.000567,3,False,3,"문제: 소방기본법령상 정당한 사유 없이 화재의 예방조치에 관한 명령에 따르지 아니한 경우에 대한 벌칙은?

선택지:
1. 100만원 이하의 벌금
2. 200만원 이하의 벌금
3. 300만원 이하의 벌금
4. 500만원 이하의 벌금

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
245,소방설비기사(기계분야),2009,4,소방관계법규,50,소방시설공사업 등록신청시 제출하여야 할 자산평가액 또는 기업진단보고서는 신청일 전 최근 며칠 이내에 작성한것이어야 하는가?,O,90일,120일,150일,180일,1,245,Claude Sonnet 4,300,122,62,49.8,495.84,1.84,141,5,146,중간,0.000498,1,True,1,"문제: 소방시설공사업 등록신청시 제출하여야 할 자산평가액 또는 기업진단보고서는 신청일 전 최근 며칠 이내에 작성한것이어야 하는가?

선택지:
1. 90일
2. 120일
3. 150일
4. 180일

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
246,소방설비기사(기계분야),2016,4,소방관계법규,55,소방용품의 형식승인을 반드시 취소하여야 하는 경우가 아닌 것은?,,거짓 또는 부정한 방법으로 형식승인을 받은 경우,시험시설의 시설기준에 미달되는 경우,거짓 또는 부정한 방법으로 제품검사를 받은 경우,변경승인을 받지 아니한 경우,2,246,Claude Sonnet 4,300,123,62,50.0,497.82,1.97,188,5,193,중간,0.000639,2,True,2,"문제: 소방용품의 형식승인을 반드시 취소하여야 하는 경우가 아닌 것은?

선택지:
1. 거짓 또는 부정한 방법으로 형식승인을 받은 경우
2. 시험시설의 시설기준에 미달되는 경우
3. 거짓 또는 부정한 방법으로 제품검사를 받은 경우
4. 변경승인을 받지 아니한 경우

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
247,소방설비기사(기계분야),2009,2,소방기계시설의 구조 및 원리,64,습식 스프링클러 설비에서 시험배관을 설치하는 이유로서 옳은 것은?,,정기적인 배관의 통수소제를 위해,배관내 수압의 정상상태 여부를 수시 확인하기 위해,실제로 헤드를 개방하지 않고도 장수압력을 측정하기 위해,유수검지장치의 기능을 점검하기 위해,4,247,Claude Sonnet 4,300,124,62,50.2,499.54,1.72,195,5,200,중간,0.00066,4,True,4,"문제: 습식 스프링클러 설비에서 시험배관을 설치하는 이유로서 옳은 것은?

선택지:
1. 정기적인 배관의 통수소제를 위해
2. 배관내 수압의 정상상태 여부를 수시 확인하기 위해
3. 실제로 헤드를 개방하지 않고도 장수압력을 측정하기 위해
4. 유수검지장치의 기능을 점검하기 위해

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
248,소방설비기사(기계분야),2013,2,소방기계시설의 구조 및 원리,76,제연설비의 설치장소에 따른 제연구역의 구획에 대한 내용 중 틀린 것은?,,하나의 제연구역의 면적은 1000m$^2$ 이내로 할 것,하나의 제연구역은 직경 60m 원내에 들어갈 수 있을 것,하나의 제연구역은 3개 이상 층에 미치지 아니하도록 할 것,통로상의 제연구역은 보행중심선의 길이가 60m 를 초과하지 아니할 것,3,248,Claude Sonnet 4,300,125,62,50.4,501.41,1.87,233,5,238,중간,0.000774,3,True,3,"문제: 제연설비의 설치장소에 따른 제연구역의 구획에 대한 내용 중 틀린 것은?

선택지:
1. 하나의 제연구역의 면적은 1000m$^2$ 이내로 할 것
2. 하나의 제연구역은 직경 60m 원내에 들어갈 수 있을 것
3. 하나의 제연구역은 3개 이상 층에 미치지 아니하도록 할 것
4. 통로상의 제연구역은 보행중심선의 길이가 60m 를 초과하지 아니할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
249,소방설비기사(기계분야),2011,2,소방기계시설의 구조 및 원리,68,이산화탄소 소화설비의 자동식 기동장치 설치기준으로 적합하지 않은 것은?,,기동장치는 자동화재탐지설비의 감지기의 작동과 연동하여야 할 것,자동식 기동장치에는 수동으로도 기동할 수 있는 구조로 할 것,가스 압력식 기동용 가스용기의 용적은 1ℓ이상으로 할 것,기동용 가스용기에 저장하는 이산화탄소의 충전비는 1.3 이상으로 할 것,4,249,Claude Sonnet 4,300,126,62,50.6,503.23,1.83,246,5,251,중간,0.000813,4,True,4,"문제: 이산화탄소 소화설비의 자동식 기동장치 설치기준으로 적합하지 않은 것은?

선택지:
1. 기동장치는 자동화재탐지설비의 감지기의 작동과 연동하여야 할 것
2. 자동식 기동장치에는 수동으로도 기동할 수 있는 구조로 할 것
3. 가스 압력식 기동용 가스용기의 용적은 1ℓ이상으로 할 것
4. 기동용 가스용기에 저장하는 이산화탄소의 충전비는 1.3 이상으로 할 것

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
250,소방설비기사(기계분야),2013,4,소방유체역학,30,펌프의 흡입양정이 클 때 발생될 수 있는 현상은?,,공동현상(Cavitation),서징현상(Surging),역회전현상,수격현상(Water Hammering),1,250,Claude Sonnet 4,300,127,62,50.8,505.14,1.91,126,5,131,중간,0.000453,1,True,1,"문제: 펌프의 흡입양정이 클 때 발생될 수 있는 현상은?

선택지:
1. 공동현상(Cavitation)
2. 서징현상(Surging)
3. 역회전현상
4. 수격현상(Water Hammering)

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
251,소방설비기사(기계분야),2015,1,소방기계시설의 구조 및 원리,71,다음 중 연결살수설비 설치대상이 아닌 것은?,,가연성가스 20톤을 저장하는 지상 탱크시설,지하층으로서 바닥면적의 합계가 200m$^2$인 장소,판매시설 물류터미널로서 바닥면적의 합계가 1500m$^2$인 장소,아파트의 대피시설로 사용되는 지하층으로서 바닥면적의 합계가 850m$^2$인 장소,1,251,Claude Sonnet 4,300,127,63,50.6,507.21,2.06,220,10,230,중간,0.00081,N/A,False,연결살수설비 설치,"문제: 다음 중 연결살수설비 설치대상이 아닌 것은?

선택지:
1. 가연성가스 20톤을 저장하는 지상 탱크시설
2. 지하층으로서 바닥면적의 합계가 200m$^2$인 장소
3. 판매시설 물류터미널로서 바닥면적의 합계가 1500m$^2$인 장소
4. 아파트의 대피시설로 사용되는 지하층으로서 바닥면적의 합계가 850m$^2$인 장소

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
252,소방설비기사(기계분야),2004,2,소방관계법규,33,"A, B급 화재용 소화기의 소화능력 시험에 관한 설명으로 틀린 것은?",,소화기를 조작하는 사람은 방열복을 착용해야 한다.,소화시험은 무풍상태에서 실시하여야 한다.,소화는 검정기술기준에서 정하고 있는 화재모형에 점화 후 1분 후에 소화를 실시한다.,소화는 검정기술수준에서 정하고 있는 화재모형에 점화 후 1분 후에 소화를 실시하여 1분이내에 재연소가 없을 때 완전히 소화가 된 것으로 판정한다.,1,252,Claude Sonnet 4,300,127,63,50.4,508.97,1.76,278,5,283,중간,0.000909,3,False,3,"문제: A, B급 화재용 소화기의 소화능력 시험에 관한 설명으로 틀린 것은?

선택지:
1. 소화기를 조작하는 사람은 방열복을 착용해야 한다.
2. 소화시험은 무풍상태에서 실시하여야 한다.
3. 소화는 검정기술기준에서 정하고 있는 화재모형에 점화 후 1분 후에 소화를 실시한다.
4. 소화는 검정기술수준에서 정하고 있는 화재모형에 점화 후 1분 후에 소화를 실시하여 1분이내에 재연소가 없을 때 완전히 소화가 된 것으로 판정한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
253,소방설비기사(기계분야),2014,4,소방기계시설의 구조 및 원리,66,스프링클러 설비의 고가수조에 설치하지 않아도 되는 것은?,,수위계,배수관,오버플로우관,압력계,4,253,Claude Sonnet 4,300,128,63,50.59,510.84,1.87,110,5,115,중간,0.000405,4,True,4,"문제: 스프링클러 설비의 고가수조에 설치하지 않아도 되는 것은?

선택지:
1. 수위계
2. 배수관
3. 오버플로우관
4. 압력계

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
254,소방설비기사(기계분야),2019,1,소방원론,18,"분말 소화약제 중 A급, B급, C급 화재에 모두 사용할 수 있는 것은?",,Na$_2$CO$_3$,NH$_4$H$_2$PO$_4$,KHCO$_3$,NaHCO$_3$,2,254,Claude Sonnet 4,300,129,63,50.79,512.64,1.8,140,5,145,중간,0.000495,2,True,2,"문제: 분말 소화약제 중 A급, B급, C급 화재에 모두 사용할 수 있는 것은?

선택지:
1. Na$_2$CO$_3$
2. NH$_4$H$_2$PO$_4$
3. KHCO$_3$
4. NaHCO$_3$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
255,소방설비기사(기계분야),2005,4,소방관계법규,59,소방대상물의 개수명령에 필요한 조치로서 옳지 않은 것은?,O,소방대상물의 용도변경,소방대상물의 개수,소방대상물의 이전,소방대상물의 사용의 금지,1,255,Claude Sonnet 4,300,130,63,50.98,514.43,1.8,138,5,143,중간,0.000489,1,True,1,"문제: 소방대상물의 개수명령에 필요한 조치로서 옳지 않은 것은?

선택지:
1. 소방대상물의 용도변경
2. 소방대상물의 개수
3. 소방대상물의 이전
4. 소방대상물의 사용의 금지

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
256,소방설비기사(기계분야),2018,1,소방원론,16,분진폭발의 위험성이 가장 낮은 것은?,,알루미늄분,유황,팽창질석,소맥분,3,256,Claude Sonnet 4,300,131,63,51.17,516.12,1.69,103,5,108,중간,0.000384,3,True,3,"문제: 분진폭발의 위험성이 가장 낮은 것은?

선택지:
1. 알루미늄분
2. 유황
3. 팽창질석
4. 소맥분

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
257,소방설비기사(기계분야),2003,4,소방원론,13,자연발화의 예방대책으로 옳지 않은 것은?,,습도가 낮은곳을 피한다.,통풍을 양호하게 한다.,열의 축적을 방지한다.,주의 온도를 낮게한다.,1,257,Claude Sonnet 4,300,132,63,51.36,517.92,1.79,140,5,145,중간,0.000495,1,True,1,"문제: 자연발화의 예방대책으로 옳지 않은 것은?

선택지:
1. 습도가 낮은곳을 피한다.
2. 통풍을 양호하게 한다.
3. 열의 축적을 방지한다.
4. 주의 온도를 낮게한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
258,소방설비기사(기계분야),2014,4,소방관계법규,42,소방시설설치유지 및 안전관리에 관한 법률상의 특정소방대상물 중 오피스텔은 어디에 속하는가?,O,병원시설,업무시설,공동주택시설,근린생활시설,2,258,Claude Sonnet 4,300,132,63,51.16,519.76,1.84,135,5,140,중간,0.00048,3,False,3,"문제: 소방시설설치유지 및 안전관리에 관한 법률상의 특정소방대상물 중 오피스텔은 어디에 속하는가?

선택지:
1. 병원시설
2. 업무시설
3. 공동주택시설
4. 근린생활시설

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
259,소방설비기사(기계분야),2020,"1,2",소방관계법규,46,"화재예방, 소방시설 설치·유지 및 안전관리에 관한 법률상 소방용품의 형식승인을 받지 아니하고 소방용품을 제조하거나 수입한 자에 대한 벌칙 기준은?",O,100만원 이하의 벌금,300만원 이하의 벌금,1년 이하의 징역 또는 1천만원 이하의 벌금,3년 이하의 징역 또는 3천만원 이하의 벌금,4,259,Claude Sonnet 4,300,132,63,50.97,521.64,1.88,219,5,224,중간,0.000732,3,False,3,"문제: 화재예방, 소방시설 설치·유지 및 안전관리에 관한 법률상 소방용품의 형식승인을 받지 아니하고 소방용품을 제조하거나 수입한 자에 대한 벌칙 기준은?

선택지:
1. 100만원 이하의 벌금
2. 300만원 이하의 벌금
3. 1년 이하의 징역 또는 1천만원 이하의 벌금
4. 3년 이하의 징역 또는 3천만원 이하의 벌금

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
260,소방설비기사(기계분야),2005,2,소방관계법규,54,화재조사와 관련된 내용으로서 바르지 못한 것은?,,"화재조사 전담부서에는 발굴용구, 기록용기기, 감식용기기 등의 장비를 갖추어야 한다.",화재조사는 소화활동과 동시에 실시하여야 한다.,화재의 원인과 피해조사를 위하여 시·도 소방본부와 소방서에 전담부서를 설치·운영한다.,소방방재청장은 화재조사에 관한 시험에 합격한 자에 대해 2년마다 전문보수교육을 실시하여야 한다.,4,260,Claude Sonnet 4,300,132,63,50.77,523.55,1.91,263,5,268,중간,0.000864,2,False,2,"문제: 화재조사와 관련된 내용으로서 바르지 못한 것은?

선택지:
1. 화재조사 전담부서에는 발굴용구, 기록용기기, 감식용기기 등의 장비를 갖추어야 한다.
2. 화재조사는 소화활동과 동시에 실시하여야 한다.
3. 화재의 원인과 피해조사를 위하여 시·도 소방본부와 소방서에 전담부서를 설치·운영한다.
4. 소방방재청장은 화재조사에 관한 시험에 합격한 자에 대해 2년마다 전문보수교육을 실시하여야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
261,소방설비기사(기계분야),2020,4,소방기계시설의 구조 및 원리,69,스프링클러설비의 화재안전기준에 따른 습식유수검지장치를 사용하는 스프링클러설비시험장치의 설치기준에 대한 설명으로 틀린 것은?,,유수검지장치에서 가장 가까운 가지배관의 끝으로부터 연결하여 설치해야 한다.,시험배관의 끝에는 물받이 통 및 배수관을 설치하여 시험 중 방사된 물이 바닥에 흘러내리지 않도록 해야 한다.,화장실과 같은 배수처리가 쉬운 장소에 시험배관을 설치한 경우에는 물받이 통 및 배수관을 생략할 수 있다.,시험장치 배관의 구경은 유수검지장치에서 가장 먼 가지배관의 구경과 동일한 구경으로 하고 그 끝에 개폐밸브 및 개방형헤드를 설치해야 한다.,1,261,Claude Sonnet 4,300,133,63,50.96,525.41,1.86,379,5,384,중간,0.001212,1,True,1,"문제: 스프링클러설비의 화재안전기준에 따른 습식유수검지장치를 사용하는 스프링클러설비시험장치의 설치기준에 대한 설명으로 틀린 것은?

선택지:
1. 유수검지장치에서 가장 가까운 가지배관의 끝으로부터 연결하여 설치해야 한다.
2. 시험배관의 끝에는 물받이 통 및 배수관을 설치하여 시험 중 방사된 물이 바닥에 흘러내리지 않도록 해야 한다.
3. 화장실과 같은 배수처리가 쉬운 장소에 시험배관을 설치한 경우에는 물받이 통 및 배수관을 생략할 수 있다.
4. 시험장치 배관의 구경은 유수검지장치에서 가장 먼 가지배관의 구경과 동일한 구경으로 하고 그 끝에 개폐밸브 및 개방형헤드를 설치해야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
262,소방설비기사(기계분야),2005,4,소방기계시설의 구조 및 원리,67,통신기기실에 비치하는 소화기로 가장 적합한 것은?,,포 소화기,이산화탄소 소화기,강화액 소화기,산 알칼리 소화기,2,262,Claude Sonnet 4,300,134,63,51.15,527.32,1.91,123,5,128,중간,0.000444,2,True,2,"문제: 통신기기실에 비치하는 소화기로 가장 적합한 것은?

선택지:
1. 포 소화기
2. 이산화탄소 소화기
3. 강화액 소화기
4. 산 알칼리 소화기

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
263,소방설비기사(기계분야),2004,2,소방유체역학,29,할로겐 화합물 소화설비에서 할론1211 약제의 분자식은?,,CBrClF$_2$,CBr$_2$ClF,CCl$_2$BrF,BrC$_2$ClF,1,263,Claude Sonnet 4,300,134,64,50.95,529.58,2.25,124,10,134,중간,0.000522,N/A,False,할론1211의 명명법,"문제: 할로겐 화합물 소화설비에서 할론1211 약제의 분자식은?

선택지:
1. CBrClF$_2$
2. CBr$_2$ClF
3. CCl$_2$BrF
4. BrC$_2$ClF

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
264,소방설비기사(기계분야),2014,1,소방관계법규,41,"소방시설업의 지위를 승계한 자는 그 지위를 승계한 날부터 30일 이내에 상속인, 영업을 양수한 자와 시설의 전부를 인수한 자의 경우에는 소방시설업 지위승계신고서에, 합병 후 존속하는 법인 또는 합병에 의하여 설립되는 법인의 경우에는 소방시설업 합병신고서에 서류를 첨부하여 시·도지사에게 제출하여야 한다. 제출서류에 포함하지 않아도 되는 것은?",O,소방시설업 등록증 및 등록수첩,"영업소 위치, 면적 등이 기록된 등기부 등본",계약서 사본 등 지위승계를 증명하는 서류,소방기술인력 연명부 및 기술자격증·자격수첩,2,264,Claude Sonnet 4,300,135,64,51.14,531.43,1.85,342,5,347,중간,0.001101,2,True,2,"문제: 소방시설업의 지위를 승계한 자는 그 지위를 승계한 날부터 30일 이내에 상속인, 영업을 양수한 자와 시설의 전부를 인수한 자의 경우에는 소방시설업 지위승계신고서에, 합병 후 존속하는 법인 또는 합병에 의하여 설립되는 법인의 경우에는 소방시설업 합병신고서에 서류를 첨부하여 시·도지사에게 제출하여야 한다. 제출서류에 포함하지 않아도 되는 것은?

선택지:
1. 소방시설업 등록증 및 등록수첩
2. 영업소 위치, 면적 등이 기록된 등기부 등본
3. 계약서 사본 등 지위승계를 증명하는 서류
4. 소방기술인력 연명부 및 기술자격증·자격수첩

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
265,소방설비기사(기계분야),2008,1,소방원론,1,다음 연소에 관한 설명 중 틀린 것은?,,알코올은 증발연소를 한다.,"목재, 석탄은 분해연소를 한다.",고체의 표면에서 연소가 일어나는 경우 표면연소라 한다.,"나트륨, 유황의 연소형태는 자기연소 이다.",4,265,Claude Sonnet 4,300,136,64,51.32,533.56,2.14,172,10,182,중간,0.000666,4,True,"4

나트륨과 유","문제: 다음 연소에 관한 설명 중 틀린 것은?

선택지:
1. 알코올은 증발연소를 한다.
2. 목재, 석탄은 분해연소를 한다.
3. 고체의 표면에서 연소가 일어나는 경우 표면연소라 한다.
4. 나트륨, 유황의 연소형태는 자기연소 이다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
266,소방설비기사(기계분야),2017,4,소방유체역학,25,"체적이 0.1m$^3$인 탱크 안에 절대압력이 1000kPa인 공기가 6.5kg/m$^3$의 밀도로 채워져 있다. 시간이 t=0일 때 단면적이 70mm$^2$인 1차원 출구로 공기가 300m/s의 속도로 빠져나가기 시작 한다면 그 순간에서의 밀도 변화율 kg/ (m$^3$·s)은 약 얼마인가? (단, 탱크 안의 유체의 특성량은 일정하다고 가정한다.)",,-1.365,-1.865,-2.365,-2.865,1,266,Claude Sonnet 4,300,136,65,51.13,535.21,1.64,267,10,277,중간,0.000951,N/A,False,주어진 조건을 정,"문제: 체적이 0.1m$^3$인 탱크 안에 절대압력이 1000kPa인 공기가 6.5kg/m$^3$의 밀도로 채워져 있다. 시간이 t=0일 때 단면적이 70mm$^2$인 1차원 출구로 공기가 300m/s의 속도로 빠져나가기 시작 한다면 그 순간에서의 밀도 변화율 kg/ (m$^3$·s)은 약 얼마인가? (단, 탱크 안의 유체의 특성량은 일정하다고 가정한다.)

선택지:
1. -1.365
2. -1.865
3. -2.365
4. -2.865

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
267,소방설비기사(기계분야),2019,4,소방유체역학,24,"이상기체의 폴리트로픽 변화 'PV$^n$=일정'에서 n=1인 경우 어느 변화에 속하는가? (단, P는 압력, V는 부피, n은 폴리트로프 지수를 나타낸다.)",,단열변화,등온변화,정적변화,정압변화,2,267,Claude Sonnet 4,300,136,66,50.94,537.26,2.05,166,10,176,중간,0.000648,N/A,False,폴리트로픽 변,"문제: 이상기체의 폴리트로픽 변화 'PV$^n$=일정'에서 n=1인 경우 어느 변화에 속하는가? (단, P는 압력, V는 부피, n은 폴리트로프 지수를 나타낸다.)

선택지:
1. 단열변화
2. 등온변화
3. 정적변화
4. 정압변화

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
268,소방설비기사(기계분야),2011,1,소방관계법규,50,다음 특정소방대상물 중 자동식 소화기를 설치하여야 하는 것은?,,아파트,지하가 중 터널로서 길이가 1000m 이상인 터널,지정문화재 및 가스시설,항공기 격납고,1,268,Claude Sonnet 4,300,136,66,50.75,539.04,1.78,145,5,150,중간,0.00051,2,False,2,"문제: 다음 특정소방대상물 중 자동식 소화기를 설치하여야 하는 것은?

선택지:
1. 아파트
2. 지하가 중 터널로서 길이가 1000m 이상인 터널
3. 지정문화재 및 가스시설
4. 항공기 격납고

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
269,소방설비기사(기계분야),2004,4,소방원론,7,화재시 발생하는 연기에 관한 설명으로 옳은 것은?,,연소 생성물이 눈에 보이는 것을 연기라고 한다.,수직으로 연기가 이동하는 속도는 수평으로 이동하는 속도와 거의 같다.,모든 연기는 유독성의 기체이다.,연기는 복사에 의하여 전파된다.,1,269,Claude Sonnet 4,300,137,66,50.93,542.01,2.97,191,5,196,중간,0.000648,1,True,1,"문제: 화재시 발생하는 연기에 관한 설명으로 옳은 것은?

선택지:
1. 연소 생성물이 눈에 보이는 것을 연기라고 한다.
2. 수직으로 연기가 이동하는 속도는 수평으로 이동하는 속도와 거의 같다.
3. 모든 연기는 유독성의 기체이다.
4. 연기는 복사에 의하여 전파된다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
270,소방설비기사(기계분야),2008,2,소방관계법규,58,위험물 제조소의 탱크 용량이 100m$^3$ 및 180m$^3$인 2개의 탱크 주위에 하나의 방유제를 설치하고자 하는 경우 방유제의 용량은 몇 [m$^3$] 이상이어야 하는가?,O,100m$^3$,140m$^3$,180m$^3$,280m$^3$,1,270,Claude Sonnet 4,300,137,67,50.74,544.06,2.05,185,10,195,중간,0.000705,N/A,False,위험물 제조소의,"문제: 위험물 제조소의 탱크 용량이 100m$^3$ 및 180m$^3$인 2개의 탱크 주위에 하나의 방유제를 설치하고자 하는 경우 방유제의 용량은 몇 [m$^3$] 이상이어야 하는가?

선택지:
1. 100m$^3$
2. 140m$^3$
3. 180m$^3$
4. 280m$^3$

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
271,소방설비기사(기계분야),2020,4,소방원론,10,다음 중 가연성 가스가 아닌 것은?,,일산화탄소,프로판,아르곤,메탄,3,271,Claude Sonnet 4,300,138,67,50.92,545.9,1.84,100,5,105,중간,0.000375,3,True,3,"문제: 다음 중 가연성 가스가 아닌 것은?

선택지:
1. 일산화탄소
2. 프로판
3. 아르곤
4. 메탄

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
272,소방설비기사(기계분야),2011,1,소방유체역학,23,소방호스의 마찰손실에 대한 설명으로 가장 옳은 것은?,,마찰손실은 호스길이에 반비례한다.,호스지름이 클수록 마찰손실이 크다.,속도가 빠를수록 마찰손실이 크다.,마찰손실은 호스의 거칠기(조도)와 무관하다.,3,272,Claude Sonnet 4,300,139,67,51.1,548.28,2.38,180,5,185,중간,0.000615,3,True,3,"문제: 소방호스의 마찰손실에 대한 설명으로 가장 옳은 것은?

선택지:
1. 마찰손실은 호스길이에 반비례한다.
2. 호스지름이 클수록 마찰손실이 크다.
3. 속도가 빠를수록 마찰손실이 크다.
4. 마찰손실은 호스의 거칠기(조도)와 무관하다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
273,소방설비기사(기계분야),2008,1,소방관계법규,41,다음 중 소방시설공사의 하자보수 보증에 대한 사항으로 맞지 않은 것은?,,"스프링클러설비, 자동화재탐지설비의 하자보수 보증기간은 3년이다.",계약금액이 300만원 이상인 소방시설 등의 공사를 하는 경우 하자 보수의 이행을 보증하는 증서를 예치 하여야 한다.,금융기관에 예치하는 하자보수보증금은 소방시설공사금액의 100분의 3이상으로 한다.,관계인으로부터 소방시설의 하자발생을 통보받은 공사업자는 3일 이내에 이를 보수하거나 보수 일정을 기록한 하자보수계획을 관계인에게 서면으로 알려야 한다.,2,273,Claude Sonnet 4,300,140,67,51.28,550.2,1.92,329,5,334,중간,0.001062,2,True,2,"문제: 다음 중 소방시설공사의 하자보수 보증에 대한 사항으로 맞지 않은 것은?

선택지:
1. 스프링클러설비, 자동화재탐지설비의 하자보수 보증기간은 3년이다.
2. 계약금액이 300만원 이상인 소방시설 등의 공사를 하는 경우 하자 보수의 이행을 보증하는 증서를 예치 하여야 한다.
3. 금융기관에 예치하는 하자보수보증금은 소방시설공사금액의 100분의 3이상으로 한다.
4. 관계인으로부터 소방시설의 하자발생을 통보받은 공사업자는 3일 이내에 이를 보수하거나 보수 일정을 기록한 하자보수계획을 관계인에게 서면으로 알려야 한다.

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
274,소방설비기사(기계분야),2010,1,소방유체역학,29,"공기가 채워진 어떤 구형(球形) 기구의 반지름이 5m이고, 내부 압력이 100 kPa, 온도는 20℃일 때 기구 내에 채워진 공기의 몰수는 약 몇 kmol인가? (단, 공기의 분자량은 29 kg/kmol이고, 기체상수는 287 J/kgㆍK이다.)",,20.1,21.5,22.3,23.6,2,274,Claude Sonnet 4,300,140,68,51.09,551.83,1.62,206,10,216,중간,0.000768,N/A,False,주어진 조건을 정,"문제: 공기가 채워진 어떤 구형(球形) 기구의 반지름이 5m이고, 내부 압력이 100 kPa, 온도는 20℃일 때 기구 내에 채워진 공기의 몰수는 약 몇 kmol인가? (단, 공기의 분자량은 29 kg/kmol이고, 기체상수는 287 J/kgㆍK이다.)

선택지:
1. 20.1
2. 21.5
3. 22.3
4. 23.6

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
275,소방설비기사(기계분야),2016,1,소방유체역학,30,"안지름 50mm 인 관에 동점성계수 2 X 10$^{-3}$ cm$^2$/s 인 유체가 흐르고 있다. 층류로 흐를 수 있는 최대 량은 약 얼마인가? (단, 임계레이놀즈수는 2100으로 한다.)",,16.5 cm$^3$/s,33 cm$^3$/s,49.5 cm$^3$/s,66 cm$^3$/s,1,275,Claude Sonnet 4,300,140,69,50.91,553.7,1.87,202,10,212,중간,0.000756,N/A,False,주어진 조건을 정,"문제: 안지름 50mm 인 관에 동점성계수 2 X 10$^{-3}$ cm$^2$/s 인 유체가 흐르고 있다. 층류로 흐를 수 있는 최대 량은 약 얼마인가? (단, 임계레이놀즈수는 2100으로 한다.)

선택지:
1. 16.5 cm$^3$/s
2. 33 cm$^3$/s
3. 49.5 cm$^3$/s
4. 66 cm$^3$/s

정답 번호만 출력하세요 (1, 2, 3, 4 중 하나):",text only
